date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:03	24759/24759	---M--	200	added ('OK')	image/jpeg	etag:%2260b7-5e43c63bb208e%22	https://shreethemes.in/techwind/layouts/assets/images/event/eve-sch/12.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/event/eve-sch/12.jpg	(from https://shreethemes.in/techwind/layouts/index-event.html)
11:52:03	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:07%20GMT	https://shreethemes.in/assets/images/event/bg2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/event/bg2.jpg	(from https://shreethemes.in/techwind/layouts/index-event.html)
11:52:04	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:07%20GMT	https://shreethemes.in/assets/images/hospital/bg.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/hospital/bg.jpg	(from https://shreethemes.in/techwind/layouts/index-hospital.html)
11:52:05	6941/6941	---M--	200	added ('OK')	image/svg+xml	etag:%221b1d-5df1d6726e191%22	https://shreethemes.in/techwind/layouts/assets/images/illustrator/development.svg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/illustrator/development.svg	(from https://shreethemes.in/techwind/layouts/index-phone-number.html)
11:52:05	341578/341578	---M--	200	added ('OK')	image/png	etag:%225364a-5df1d672683d1%22	https://shreethemes.in/techwind/layouts/assets/images/hospital/about-2.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/hospital/about-2.png	(from https://shreethemes.in/techwind/layouts/index-hospital.html)
11:52:05	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:08%20GMT	https://shreethemes.in/techwind/layouts/forum-topic.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/forum-topic.32a.delayed	(from https://shreethemes.in/techwind/layouts/index-forums.html)
11:52:06	251428/251428	---M--	200	added ('OK')	image/jpeg	etag:%223d624-5e735cc95dcc3%22	https://shreethemes.in/techwind/layouts/assets/images/blog/07.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/blog/07.jpg	(from https://shreethemes.in/techwind/layouts/index-forums.html)
11:52:07	268595/268595	---M--	200	added ('OK')	image/jpeg	etag:%2241933-5e735cc95dcc3%22	https://shreethemes.in/techwind/layouts/assets/images/blog/06.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/blog/06.jpg	(from https://shreethemes.in/techwind/layouts/index-forums.html)
11:52:07	299143/299143	---M--	200	added ('OK')	image/jpeg	etag:%2249087-5e735cc95dcc3%22	https://shreethemes.in/techwind/layouts/assets/images/blog/08.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/blog/08.jpg	(from https://shreethemes.in/techwind/layouts/index-forums.html)
11:52:07	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:10%20GMT	https://shreethemes.in/assets/images/shop/items/s1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/shop/items/s1.32e.delayed	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:07	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:10%20GMT	https://shreethemes.in/assets/images/shop/items/s2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/shop/items/s2.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:07	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:11%20GMT	https://shreethemes.in/assets/images/shop/items/s3.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/shop/items/s3.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:07	42066/42066	---M-Z	200	added ('OK')	text/html	etag:%22a452-5fdb0d740d20a-gzip%22	https://shreethemes.in/techwind/layouts/shop-about.html	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/shop-about.html	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:08	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:11%20GMT	https://shreethemes.in/assets/images/shop/bg.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/shop/bg.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:08	39253/39253	---M--	200	added ('OK')	image/jpeg	etag:%229955-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/hoodie.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/hoodie.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:08	59161/59161	---M--	200	added ('OK')	image/jpeg	etag:%22e719-5fdb0d73f3bc8%22	https://shreethemes.in/techwind/layouts/assets/images/shop/beanie.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/beanie.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:08	62332/62332	---M--	200	added ('OK')	image/jpeg	etag:%22f37c-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/glasses.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/glasses.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:08	23131/23131	---M--	200	added ('OK')	image/jpeg	etag:%225a5b-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s1.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:09	20226/20226	---M--	200	added ('OK')	image/jpeg	etag:%224f02-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s2.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:09	22773/22773	---M--	200	added ('OK')	image/jpeg	etag:%2258f5-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s3.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s3.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:09	16320/16320	---M--	200	added ('OK')	image/jpeg	etag:%223fc0-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s4.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s4.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:09	35332/35332	---M--	200	added ('OK')	image/jpeg	etag:%228a04-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s5.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s5.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:09	20956/20956	---M--	200	added ('OK')	image/jpeg	etag:%2251dc-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s6.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s6.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:10	17364/17364	---M--	200	added ('OK')	image/jpeg	etag:%2243d4-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s7.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s7.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:10	17499/17499	---M--	200	added ('OK')	image/jpeg	etag:%22445b-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s8.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s8.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:10	42205/42205	---M--	200	added ('OK')	image/jpeg	etag:%22a4dd-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/electronics.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/electronics.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:10	67949/67949	---M--	200	added ('OK')	image/jpeg	etag:%221096d-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/fashion.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/fashion.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:11	32602/32602	---M--	200	added ('OK')	image/jpeg	etag:%227f5a-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/furniture.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/furniture.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:11	17294/17294	---M--	200	added ('OK')	image/jpeg	etag:%22438e-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/mobile.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/mobile.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:11	22439/22439	---M--	200	added ('OK')	image/jpeg	etag:%2257a7-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/music.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/music.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:11	17492/17492	---M--	200	added ('OK')	image/jpeg	etag:%224454-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/categories/sports.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/categories/sports.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:11	26132/26132	---M--	200	added ('OK')	image/jpeg	etag:%226614-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s9.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s9.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:12	14434/14434	---M--	200	added ('OK')	image/jpeg	etag:%223862-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s10.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s10.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:12	18491/18491	---M--	200	added ('OK')	image/jpeg	etag:%22483b-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s11.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s11.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:12	23416/23416	---M--	200	added ('OK')	image/jpeg	etag:%225b78-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s12.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s12.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:12	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:16%20GMT	https://shreethemes.in/assets/images/shop/cta.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/shop/cta.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:12	11709/11709	---M--	200	added ('OK')	image/jpeg	etag:%222dbd-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s13.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s13.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:13	19293/19293	---M--	200	added ('OK')	image/jpeg	etag:%224b5d-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s14.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s14.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:13	23736/23736	---M--	200	added ('OK')	image/jpeg	etag:%225cb8-5fdb0d73f4b68%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s15.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s15.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:13	26819/26819	---M--	200	added ('OK')	image/jpeg	etag:%2268c3-5fdb0d73f5b08%22	https://shreethemes.in/techwind/layouts/assets/images/shop/items/s16.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/shop/items/s16.jpg	(from https://shreethemes.in/techwind/layouts/index-shop.html)
11:52:13	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:17%20GMT	https://shreethemes.in/assets/images/crypto/bg1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/crypto/bg1.jpg	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:14	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:17%20GMT	https://shreethemes.in/assets/images/crypto/bg2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/crypto/bg2.jpg	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:14	218966/218966	---M--	200	added ('OK')	image/png	etag:%2235756-5df1d672589d1%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/01.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/01.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:14	19230/19230	---M--	200	added ('OK')	image/png	etag:%224b1e-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/auroracoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/auroracoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:14	11126/11126	---M--	200	added ('OK')	image/png	etag:%222b76-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/avalanche.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/avalanche.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:14	5481/5481	---M--	200	added ('OK')	image/png	etag:%221569-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/binance.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/binance.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:15	13199/13199	---M--	200	added ('OK')	image/png	etag:%22338f-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/bitcoin-cash.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/bitcoin-cash.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:15	12035/12035	---M--	200	added ('OK')	image/png	etag:%222f03-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/bitcoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/bitcoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:15	12063/12063	---M--	200	added ('OK')	image/png	etag:%222f1f-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/bittorrent.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/bittorrent.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:15	12601/12601	---M--	200	added ('OK')	image/png	etag:%223139-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/blocknet.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/blocknet.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:16	67810/67810	---M--	200	added ('OK')	image/png	etag:%22108e2-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/coinye.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/coinye.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:16	12020/12020	---M--	200	added ('OK')	image/png	etag:%222ef4-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/ethereum.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/ethereum.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:16	11472/11472	---M--	200	added ('OK')	image/png	etag:%222cd0-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/kucoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/kucoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:16	10350/10350	---M--	200	added ('OK')	image/png	etag:%22286e-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/litecoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/litecoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:16	9535/9535	---M--	200	added ('OK')	image/png	etag:%22253f-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/monero.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/monero.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:17	10671/10671	---M--	200	added ('OK')	image/png	etag:%2229af-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/potcoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/potcoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:17	8363/8363	---M--	200	added ('OK')	image/png	etag:%2220ab-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/primecoin.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/primecoin.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:17	12518/12518	---M--	200	added ('OK')	image/png	etag:%2230e6-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/coin/zcash.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/coin/zcash.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:17	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:21%20GMT	https://shreethemes.in/assets/images/crypto/cta.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/crypto/cta.jpg	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:18	12988/12988	---M--	200	added ('OK')	image/svg+xml	etag:%2232bc-5df1d6726e191%22	https://shreethemes.in/techwind/layouts/assets/images/illustrator/celebration.svg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/illustrator/celebration.svg	(from https://shreethemes.in/techwind/layouts/index-landing-one.html)
11:52:18	275712/275712	---M--	200	added ('OK')	image/png	etag:%2243500-5df1d67259971%22	https://shreethemes.in/techwind/layouts/assets/images/crypto/hand-with-mobile.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/crypto/hand-with-mobile.png	(from https://shreethemes.in/techwind/layouts/index-crypto.html)
11:52:18	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:21%20GMT	https://shreethemes.in/assets/images/bg-video.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/bg-video.png	(from https://shreethemes.in/techwind/layouts/index-landing-two.html)
11:52:18	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:22%20GMT	https://shreethemes.in/assets/images/bg.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/bg.png	(from https://shreethemes.in/techwind/layouts/index-landing-three.html)
11:52:18	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:22%20GMT	https://shreethemes.in/assets/images/bg4.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/bg4.png	(from https://shreethemes.in/techwind/layouts/index-landing-four.html)
11:52:19	277/277	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jul%202023%2006:22:22%20GMT	https://shreethemes.in/assets/images/home-shape.png	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/assets/images/home-shape.png	(from https://shreethemes.in/techwind/layouts/index-service.html)
11:52:19	16077/16077	---M--	200	added ('OK')	image/svg+xml	etag:%223ecd-5df1d6726f131%22	https://shreethemes.in/techwind/layouts/assets/images/illustrator/services.svg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/illustrator/services.svg	(from https://shreethemes.in/techwind/layouts/index-service.html)
11:52:20	115016/115016	---M--	200	added ('OK')	image/jpeg	etag:%221c148-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m1.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:20	77625/77625	---M--	200	added ('OK')	image/jpeg	etag:%2212f39-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m6.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m6.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:21	119195/119195	---M--	200	added ('OK')	image/jpeg	etag:%221d19b-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m3.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m3.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:21	142691/142691	---M--	200	added ('OK')	image/jpeg	etag:%2222d63-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m4.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m4.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:21	128031/128031	---M--	200	added ('OK')	image/jpeg	etag:%221f41f-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m5.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m5.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:21	95821/95821	---M--	200	added ('OK')	image/jpeg	etag:%221764d-5e43c63bb5f0e%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/m2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/m2.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:22	351415/351415	---M--	200	added ('OK')	image/jpeg	etag:%2255cb7-5e735cc962ae3%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/f1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/f1.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:23	262148/262148	---M--	200	added ('OK')	image/jpeg	etag:%2240004-5e735cc963a83%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/f2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/f2.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:23	521557/521557	---M--	200	added ('OK')	image/jpeg	etag:%227f555-5e735cc963a83%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/f4.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/f4.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:23	373804/373804	---M--	200	added ('OK')	image/jpeg	etag:%225b42c-5e735cc963a83%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/f3.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/f3.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:24	358085/358085	---M--	200	added ('OK')	image/jpeg	etag:%22576c5-5e735cc960ba3%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/1.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/1.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:24	168963/168963	---M--	200	added ('OK')	image/jpeg	etag:%2229403-5e735cc964a24%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/f5.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/f5.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:25	201372/201372	---M--	200	added ('OK')	image/jpeg	etag:%223129c-5e43c63bb3fce%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/5.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/5.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:25	246098/246098	---M--	200	added ('OK')	image/jpeg	etag:%223c152-5e43c63bb3fce%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/6.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/6.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:26	282076/282076	---M--	200	added ('OK')	image/jpeg	etag:%2244ddc-5e735cc961b43%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/2.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/2.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
11:52:27	218472/218472	---M--	200	added ('OK')	image/jpeg	etag:%2235568-5e43c63bb3fce%22	https://shreethemes.in/techwind/layouts/assets/images/food/blog/7.jpg	C:/Users/alpes/Desktop/shree/shree/shreethemes.in/techwind/layouts/assets/images/food/blog/7.jpg	(from https://shreethemes.in/techwind/layouts/index-food-blog.html)
